,A,B,R_val,R_z_score,R_p_val
2079,Fibro_alveolar,Fibro_immune_recruiting,0.25574540976998283,69.27367966358598,0.0
3152,Secretory_Club,T_reg,0.2556370934942254,69.24434006763421,0.0
670,CD4_EM_Effector,Secretory_Club,0.25551032615283,69.21000263726731,0.0
2139,Fibro_immune_recruiting,Mast_cell,0.255404411478742,69.18131356241337,0.0
740,CD4_TRM,Secretory_Club,0.25455947909177484,68.95244698934448,0.0
600,Basal,Secretory_Goblet,0.254473004160485,68.92902355158077,0.0
2659,Macro_int,Secretory_Club,0.25402546941408444,68.80779995390854,0.0
133,AT2,Muscle_pericyte_airway,0.2537934166131242,68.74494388383003,0.0
1518,Dividing_AT2,Fibro_immune_recruiting,0.2536209779292876,68.69823547112988,0.0
1788,Endothelia_vascular_arterial_pulmonary,Fibro_immune_recruiting,0.2533877694542899,68.63506636398402,0.0
229,B_memory,Secretory_Club,0.2529486811418611,68.51613064925671,0.0
2027,Erythrocyte,Secretory_Club,0.2528313665343865,68.48435367798922,0.0
1621,Endothelia_Lymphatic,Endothelia_vascular_Cap_g,0.2523767768012417,68.36121909825013,0.0
437,B_plasma_IgG,Muscle_perivascular_immune_recruiting,0.2522613792556333,68.32996140093455,0.0
2133,Fibro_immune_recruiting,Macro_AW_CX3CR1,0.2518039826858841,68.20606653423674,0.0
1738,Endothelia_vascular_Cap_g,Fibro_peribronchial,0.2516569729672458,68.16624605743701,0.0
1891,Endothelia_vascular_venous_pulmonary,Fibro_peribronchial,0.2515147372869267,68.12771872291312,0.0
2489,Macro_interstitial,Secretory_Club,0.251477203986286,68.1175520894332,0.0
2157,Fibro_immune_recruiting,NK_CD56bright,0.2506237168731426,67.88636830034362,0.0
2428,Macro_CHIT1,Mesothelia,0.2483040887657466,67.25805135578956,0.0
2730,Megakaryocyte,Muscle_pericyte_airway,0.24826662301612834,67.2479030198341,0.0
2760,Mesothelia,Muscle_perivascular_immune_recruiting,0.2481645756797211,67.22026148953584,0.0
1010,CD8_TRM_EM,Secretory_Club,0.24790083192039505,67.14882129941374,0.0
2560,Macro_alveolar_metallothioneins,Secretory_Club,0.24789132556709167,67.14624631644885,0.0
2884,Muscle_pericyte_airway,Muscle_pericyte_parenchyma,0.24744615137330422,67.02566212092931,0.0
205,B_memory,Mesothelia,0.24728830732151486,66.98290695167606,0.0
3050,NK_CD16hi,Secretory_Club,0.24719518301421312,66.9576823994985,0.0
2003,Erythrocyte,Mesothelia,0.2466560124344833,66.81163743213104,0.0
2635,Macro_int,Mesothelia,0.24656400515702726,66.78671544948064,0.0
3154,Secretory_Goblet,Suprabasal,0.24587598151194087,66.60035069856075,0.0
2804,Macrophage_intermediate,Secretory_Club,0.24580773629635091,66.58186513822322,0.0
2146,Fibro_immune_recruiting,Muscle_pericyte_airway,0.24484212860028676,66.32031128168282,0.0
2755,Mesothelia,Monocyte_CD14,0.24483349541086516,66.31797281234722,0.0
809,CD4_naive_CM,Secretory_Club,0.244774742009038,66.30205829665374,0.0
503,B_plasmablast,Mesothelia,0.2438796718284526,66.05961091500937,0.0
111,AT2,Fibro_immune_recruiting,0.24343737824895936,65.93980699058847,0.0
1705,Endothelia_vascular_Cap_a,Muscle_pericyte_airway,0.24297300939134422,65.81402354244327,0.0
2767,Mesothelia,NKT,0.2424999307506572,65.68588087806421,0.0
2465,Macro_interstitial,Mesothelia,0.24193645542186284,65.5332524908711,0.0
1148,Ciliated,Deuterosomal,0.24119982507929358,65.33372165891006,0.0
403,B_plasma_IgG,Endothelia_Lymphatic,0.24109694902215245,65.30585565328417,0.0
2235,Fibro_peribronchial,Muscle_perivascular_immune_recruiting,0.2410306544319475,65.28789845823844,0.0
2147,Fibro_immune_recruiting,Muscle_pericyte_parenchyma,0.24093664717584973,65.26243474199491,0.0
2690,Macro_CCL,Secretory_Club,0.24076400545398713,65.21567133244776,0.0
2766,Mesothelia,NK_CD16hi,0.24075737966690564,65.21387660756017,0.0
877,CD8_EM,Secretory_Club,0.24075702530297885,65.21378062111344,0.0
2780,Mesothelia,T_reg,0.24064291727999165,65.1828722163895,0.0
2754,Mesothelia,Macrophage_intermediate,0.2403120489533714,65.09325001558545,0.0
2570,Macro_alv,Mesothelia,0.24023077065515522,65.07123418820738,0.0
55,AT1,Muscle_pericyte_airway,0.23972600543864667,64.93450859088314,0.0
2603,Macro_dividing,Mesothelia,0.23906346103818968,64.75504539503756,0.0
1240,DC_1,Mesothelia,0.23898230460310455,64.73306257668793,0.0
2335,ILC,Secretory_Club,0.23895605069212408,64.72595118797986,0.0
2414,MAIT,Secretory_Club,0.2384593504208765,64.59141013987202,0.0
944,CD8_EM_EMRA,Secretory_Club,0.2382513697146457,64.53507447061175,0.0
1163,Ciliated,Fibro_peribronchial,0.2377779214757704,64.40683169328629,0.0
1906,Endothelia_vascular_venous_pulmonary,Mesothelia,0.23765891263152633,64.3745958046316,0.0
920,CD8_EM_EMRA,Mesothelia,0.237106106313722,64.22485732912962,0.0
716,CD4_TRM,Mesothelia,0.2362599793620889,63.99566718470093,0.0
2830,Monocyte_CD14,Secretory_Club,0.2362331877769093,63.988410156349644,0.0
2781,Mesothelia,gdT,0.2362287891137808,63.987218691835054,0.0
1683,Endothelia_vascular_Cap_a,Fibro_immune_recruiting,0.23578655157814615,63.867429947996705,0.0
1559,Dividing_AT2,Secretory_Club,0.23558521393520923,63.81289368322629,0.0
2390,MAIT,Mesothelia,0.23531353517248005,63.73930414119843,0.0
2311,ILC,Mesothelia,0.2352781294091127,63.72971379307855,0.0
2666,Macro_CCL,Mesothelia,0.2349313638215512,63.63578550614392,0.0
3064,NKT,Secretory_Club,0.23457476038018413,63.53919244280639,0.0
1361,DC_activated,Mesothelia,0.23401735249278735,63.38820754157899,0.0
2758,Mesothelia,Muscle_pericyte_airway,0.23399617548366566,63.38247133169961,0.0
2140,Fibro_immune_recruiting,Megakaryocyte,0.23358025623315717,63.269811413574175,0.0
2756,Mesothelia,Monocyte_CD16,0.23340842058513236,63.223266344996944,0.0
1854,Endothelia_vascular_arterial_systemic,Mast_cell,0.23330592885845783,63.19550444284509,0.0
1278,DC_2,Endothelia_vascular_arterial_systemic,0.23323147722777612,63.17533775278049,0.0
3153,Secretory_Club,gdT,0.23311216080693065,63.143018550947346,0.0
1758,Endothelia_vascular_Cap_g,Muscle_pericyte_airway,0.23247723076003254,62.97103524646824,0.0
2536,Macro_alveolar_metallothioneins,Mesothelia,0.2321899066110998,62.89320784354172,0.0
646,CD4_EM_Effector,Mesothelia,0.23098137089761056,62.5658521504188,0.0
281,B_naive,Mesothelia,0.23067013742310022,62.481548435903626,0.0
1202,Ciliated,Secretory_Club,0.23066303520638026,62.47962466066792,0.0
2855,Monocyte_CD16,Secretory_Club,0.23052521530017958,62.44229342550715,0.0
1841,Endothelia_vascular_arterial_systemic,Fibro_peribronchial,0.23033684535796697,62.39126971780182,0.0
1631,Endothelia_Lymphatic,Fibro_peribronchial,0.23003771778793156,62.310245125869486,0.0
545,Basal,Deuterosomal,0.2292927633124952,62.10845953862572,0.0
33,AT1,Fibro_immune_recruiting,0.22912890156936042,62.06407435918791,0.0
986,CD8_TRM_EM,Mesothelia,0.22898162926427568,62.02418275567904,0.0
1850,Endothelia_vascular_arterial_systemic,Macro_alv,0.2287519759513882,61.96197663418909,0.0
560,Basal,Fibro_peribronchial,0.22869705102124763,61.947099135431536,0.0
853,CD8_EM,Mesothelia,0.22863242460288136,61.92959379757333,0.0
527,B_plasmablast,Secretory_Club,0.22842337062662268,61.87296741199414,0.0
1880,Endothelia_vascular_arterial_systemic,Secretory_Club,0.22716889774596377,61.53316873267637,0.0
1166,Ciliated,Ionocyte_n_Brush,0.2269246588320311,61.46701181396424,0.0
1736,Endothelia_vascular_Cap_g,Fibro_immune_recruiting,0.22667600785887773,61.39965980214218,0.0
2696,Mast_cell,Mesothelia,0.2262468735829203,61.28342033418036,0.0
1420,DC_plasmacytoid,Mesothelia,0.2260234861630218,61.22291145317701,0.0
2749,Megakaryocyte,Secretory_Club,0.22586676358781343,61.18046005793673,0.0
1397,DC_plasmacytoid,Endothelia_vascular_arterial_systemic,0.22556321918762734,61.09823908059414,0.0
1504,Deuterosomal,Suprabasal,0.22460686736905416,60.839192360713184,0.0
2770,Mesothelia,Neuroendocrine,0.22443160037083137,60.79171784337422,0.0
1051,CD8_TRM,Mesothelia,0.22401420428557897,60.67865789548067,0.0
2768,Mesothelia,NK_CD11d,0.22299681092307058,60.40307687156453,0.0
